PC4,jaar,lbm,afw,fys,onv,soc,vrz,won
3366,2012,4.153678228165075,0.051413377021389366,NA,NA,NA,NA,NA
3366,2014,4.174716282624835,0.0724514314811497,-0.024621332309405042,0.113114551983412,0.07948168519134662,-0.14641957543863685,0.0508961020544327
3366,2016,4.17976707604723,0.0775022249035446,NA,NA,NA,NA,NA
3366,2018,4.192000335538854,0.08973548439516851,-0.01664067840541936,0.10866200970473397,0.08710050529400232,-0.14045454539910726,0.051068193200958595
3366,2020,4.167869492114182,0.06560464097049619,-0.028214755965417428,0.10909293291815896,0.0665583119999627,-0.13382545638903987,0.051993608406831614
3366,2022,4.165123053479053,0.06285820233536765,-0.028532112787007687,0.11375799802187567,0.06727661846349207,-0.14496259734479436,0.05531829598180167
3371,2002,4.019749068151452,-0.08251578299223317,NA,NA,NA,NA,NA
3371,2008,4.024207268971462,-0.07805758217222337,NA,NA,NA,NA,NA
3371,2012,4.044646650383939,-0.0576182007597469,NA,NA,NA,NA,NA
3371,2014,4.056646859795052,-0.04561799134863348,-0.02452182850942311,0.047817323618207994,0.01126236830748112,-0.07831285694290371,-0.0018629978219960428
3371,2016,4.071206083952363,-0.031058767191321404,NA,NA,NA,NA,NA
3371,2018,4.090829899849496,-0.011434951294189425,-0.024454935139085903,0.060037471364932364,0.009199407831148724,-0.06162238595342562,0.005405490602240729
3371,2020,4.09331639630818,-0.00894845483550576,-0.018591634873863297,0.05877473837235519,0.0060307615739537334,-0.059646140453772395,0.004483820545820712
3371,2022,4.077138207734788,-0.025126643408897274,-0.012587961921938938,0.05735285067717753,0.004170285656237057,-0.08667742747516864,0.012615609654795433
3372,2002,4.003568709116065,-0.09869614202762038,NA,NA,NA,NA,NA
3372,2008,4.019026679783306,-0.08323817136037907,NA,NA,NA,NA,NA
3372,2012,4.0358262643094855,-0.0664385868342,NA,NA,NA,NA,NA
3372,2014,4.050367080425066,-0.051897770718618834,-0.014400975779783911,0.07397793702378679,0.023246359242808146,-0.12543344051123284,-0.009287650694197262
3372,2016,4.092658703671215,-0.009606147472470714,NA,NA,NA,NA,NA
3372,2018,4.06619188187426,-0.03607296926942567,-0.02466255364685383,0.07688356808220599,0.023137859743301948,-0.11569408203722391,0.004262238589143879
3372,2020,4.078135150290529,-0.024129700853156417,-0.015366101443827294,0.06227252361682929,0.022517569125534712,-0.10294223329434506,0.009388541142651646
3372,2022,4.029101341496977,-0.07316350964670798,-0.021499517856905303,0.05264498693038432,0.015736083952526778,-0.12998886812083035,0.009943805448116308
3373,2002,4.00588946861235,-0.09637538253133585,NA,NA,NA,NA,NA
3373,2008,4.047683126631671,-0.054581724512014256,NA,NA,NA,NA,NA
3373,2012,4.08684638406885,-0.015418467074834926,NA,NA,NA,NA,NA
3373,2014,4.11567835508966,0.013413503945974289,-0.033351612198040496,0.09066641714852539,0.06391758621470543,-0.09245272767090791,-0.015366159548308476
3373,2016,4.135447150193949,0.03318229905026306,NA,NA,NA,NA,NA
3373,2018,4.185094242978202,0.08282939183451675,-0.024566947175880472,0.1074062827100119,0.07211718803395015,-0.08088998638296553,0.008762854649400378
3373,2020,4.176479577325165,0.0742147261814794,-0.019948985389637724,0.10262843526193055,0.060055182656091916,-0.07504320012427275,0.006523293777367187
3373,2022,4.133287122568707,0.031022271425022292,-0.023186120054444925,0.08545659469773646,0.05501199106063007,-0.10022899866869561,0.013968804389795976
3381,2002,4.15820669731253,0.05594184616884509,NA,NA,NA,NA,NA
3381,2008,4.1320907089277235,0.029825857784038408,NA,NA,NA,NA,NA
3381,2012,4.146725091552929,0.04446024040924386,NA,NA,NA,NA,NA
3381,2014,4.165757271856178,0.06349242071249289,-0.016724911836622215,0.11915600256366396,0.07037003513190301,-0.13635566491095297,0.027046959764500826
3381,2016,4.174460630544427,0.07219577940074176,NA,NA,NA,NA,NA
3381,2018,4.1448566850814155,0.04259183393773061,-0.021216913478630455,0.1031922498561937,0.06261716047753876,-0.13242214950531422,0.030421486587942574
3381,2020,4.166299677977433,0.06403482683374805,-0.01568114598302865,0.10340155114591464,0.059922724539194366,-0.11580880176597882,0.03220049889764627
3381,2022,4.138135006088048,0.03587015494436341,-0.016476264902033955,0.09929110164618173,0.05443638878245426,-0.14074483561925707,0.03936376503701813
3401,2002,4.0500044729366085,-0.05226037820707663,NA,NA,NA,NA,NA
3401,2008,4.045873428054408,-0.05639142308927654,NA,NA,NA,NA,NA
3401,2012,4.084911984429531,-0.017352866714154806,NA,NA,NA,NA,NA
3401,2014,4.127775736833332,0.025510885689647267,-0.0037248279647784112,-0.007485425131067135,0.015407111532928612,0.016348578902719384,0.004965448349844561
3401,2016,4.162386242834845,0.06012139169115974,NA,NA,NA,NA,NA
3401,2018,4.164288029291572,0.062023178147886535,-0.005983004173216461,0.01943626172894197,0.017862697066802016,0.03347424863295486,-0.0027670251075961267
3401,2020,4.190944920985168,0.08868006984148283,0.007936942132775848,0.010808637760525475,0.020420156847015394,0.043983733425317674,0.005530599675848201
3401,2022,4.149638922374431,0.04737407123074684,-0.002789720211619604,0.02250192143425184,0.020731755614959962,0.024669333241809612,-0.017739218848655265
3402,2002,3.9402670650632343,-0.16199778608045087,NA,NA,NA,NA,NA
3402,2008,3.9422586352505613,-0.16000621589312378,NA,NA,NA,NA,NA
3402,2012,3.9820382453669687,-0.12022660577671652,NA,NA,NA,NA,NA
3402,2014,4.045472706136324,-0.056792145007361905,-0.006478614422848046,-0.034232055767504675,-0.023905254034327236,0.014585715967516929,-0.006761936750199151
3402,2016,4.066177995579312,-0.03608685556437246,NA,NA,NA,NA,NA
3402,2018,4.054625095287499,-0.04763975585618643,-0.011136226839677212,-0.03496710009464206,-0.023068000369554132,0.027018535353914925,-0.0054869639062282245
3402,2020,4.096056111755787,-0.0062087393878982695,3.0032460484423625e-4,-0.021090168537279845,-0.01948534770279465,0.03877008289796533,-0.004703630650633652
3402,2022,3.9974126153136766,-0.10485223583000809,-0.004152146719610621,-0.03237090588736261,-0.021121135051822757,0.012789753502260217,-0.059997801673472566
3403,2002,4.135900090654926,0.03363523951124046,NA,NA,NA,NA,NA
3403,2008,4.0714687793400275,-0.030796071803657593,NA,NA,NA,NA,NA
3403,2012,4.0677421944638725,-0.03452265667981253,NA,NA,NA,NA,NA
3403,2014,4.128141588592835,0.02587673744914996,0.0013067446503884504,0.034674664438791296,0.02968721264612832,-0.048105360041590446,0.008313475755432042
3403,2016,4.141122259338435,0.038857408194749914,NA,NA,NA,NA,NA
3403,2018,4.162648861792245,0.0603840106485597,-0.0033908519629694705,0.05248544684461647,0.028049550244915976,-0.03543097914924057,0.01867084467123707
3403,2020,4.182838805018471,0.08057395387478529,0.004329056710876875,0.05347037940677533,0.0306095224858198,-0.02436470605579182,0.016529701327104886
3403,2022,4.1694546058863065,0.06718975474262164,6.737407651910946e-4,0.06954183747731515,0.031902044814802556,-0.04488689801644098,0.009959029701753509
3404,2002,4.0703885018097195,-0.031876349333965596,NA,NA,NA,NA,NA
3404,2008,4.105695360426855,0.003430509283170537,NA,NA,NA,NA,NA
3404,2012,4.111936021598128,0.00967117045444216,NA,NA,NA,NA,NA
3404,2014,4.095351798172279,-0.006913052971406538,-0.008914436030375937,0.016151924771450037,0.00919807275137809,-0.012020245432907473,-0.011328369030951519
3404,2016,4.123837033504376,0.021572182360690834,NA,NA,NA,NA,NA
3404,2018,4.135194941171971,0.03293009002828607,-0.008523301095184817,0.03240574417456686,0.0071520344100954375,-0.009305837337705307,0.011201449876513609
3404,2020,4.1352733246429,0.03300847349921518,0.0034860799126770177,0.01898740045024302,0.011366862890711779,-0.004636572365931892,0.0038047026115149364
3404,2022,4.114454668742154,0.012189817598469176,-0.0017810767736291813,0.03229857602914077,0.011340168380569914,-0.02707248046817419,-0.0025953695694384627
3405,2002,4.083231492720224,-0.019033358423460746,NA,NA,NA,NA,NA
3405,2008,4.091650577944704,-0.01061427319898133,NA,NA,NA,NA,NA
3405,2012,4.1068533666777585,0.004588515534073522,NA,NA,NA,NA,NA
3405,2014,4.084032448060853,-0.018232403082831555,-0.041055087843885583,0.06297850231532887,0.06281172644366685,-0.13390433536800644,0.03093679137006446
3405,2016,4.106924419628299,0.004659568484612944,NA,NA,NA,NA,NA
3405,2018,4.12476921539126,0.02250436424757446,-0.02463767416248857,0.0692092126426632,0.061180395653881524,-0.11882915702481114,0.035581587138329186
3405,2020,4.134541919448358,0.03227706830467242,-0.021262438623089446,0.08009619373465227,0.052382641886868975,-0.11705746893926922,0.03811814024550953
3405,2022,4.125534805137169,0.023269953993484024,-0.020491008543361507,0.07352603091488706,0.05528741761056908,-0.1257309795509397,0.04067849356232878
3411,2002,3.9412337231349173,-0.16103112800876798,NA,NA,NA,NA,NA
3411,2008,3.9697604986466777,-0.13250435249700768,NA,NA,NA,NA,NA
3411,2012,3.9809784574246514,-0.12128639371903377,NA,NA,NA,NA,NA
3411,2014,4.002181637279245,-0.10008321386444101,-0.006869626863497766,0.012206157988184791,0.04077111526680541,-0.15743947221660815,0.01124861196067443
3411,2016,4.015760470984452,-0.0865043801592338,NA,NA,NA,NA,NA
3411,2018,4.019433448358342,-0.08283140278534326,-0.009044000495117454,0.025262675495272592,0.03328414241751332,-0.14935016146663593,0.01701594126362391
3411,2020,4.050225914268509,-0.0520389368751759,-0.006507075231095319,0.04793381913433188,0.027561818130629134,-0.13915085455873633,0.018123355649694434
3411,2022,4.006056501017273,-0.09620835012641203,-0.008827163517035108,0.020906132560349417,0.028574198060742493,-0.15690090423027572,0.020039386999806626
3412,2002,4.056651417757265,-0.04561343338642055,NA,NA,NA,NA,NA
3412,2008,4.048215349573365,-0.054049501570320575,NA,NA,NA,NA,NA
3412,2012,4.050114477330696,-0.05215037381298948,NA,NA,NA,NA,NA
3412,2014,4.09047862720048,-0.011786223943204797,-0.0063828090631959725,0.05791793940346948,0.08237705128925793,-0.13654508082660882,-0.009153324746127659
3412,2016,4.0248427540190415,-0.07742209712464412,NA,NA,NA,NA,NA
3412,2018,4.110127531173571,0.007862680029885865,0.0012635014257972041,0.07071694385963376,0.07804721417000586,-0.13691790986963145,-0.005247069555919753
3412,2020,4.155933790615189,0.0536689394715044,0.006027908750164094,0.0847616990176496,0.07296554454786994,-0.13141195453380192,0.021325741689622358
3412,2022,4.117848021425714,0.015583170282028859,0.006440414615044256,0.06137361852618673,0.07606976334694358,-0.14465301716756565,0.016352390961419726
3413,2002,4.1571763545907094,0.054911503447024536,NA,NA,NA,NA,NA
3413,2008,4.104542988490743,0.0022781373470577987,NA,NA,NA,NA,NA
3413,2012,4.140152430031868,0.03788757888818262,NA,NA,NA,NA,NA
3413,2014,4.1029506842368555,6.858330931703975e-4,0.017012495848299537,0.050351116265058934,0.08577167287005921,-0.1826284675600825,0.03017901566983514
3413,2016,4.108153560475214,0.005888709331528799,NA,NA,NA,NA,NA
3413,2018,4.144313043540644,0.04204819239695926,0.018307475070667597,0.09629002772269929,0.07657226249391522,-0.18081365860811976,0.031692085717796595
3413,2020,4.147651207965704,0.045386356822019,0.02156275337363649,0.10270019595606542,0.06887636518451766,-0.180176967266568,0.032424009574367155
3413,2022,4.113307470428684,0.011042619284999125,0.009962861312144008,0.0887418797655411,0.07149325762578074,-0.19389273251157094,0.034737353093103836
3415,2002,4.132150485350857,0.029885634207171705,NA,NA,NA,NA,NA
3415,2008,4.080730502614759,-0.021534348528926113,NA,NA,NA,NA,NA
3415,2012,4.1183572193090425,0.01609236816535692,NA,NA,NA,NA,NA
3415,2014,4.098139881278827,-0.0041249698648583724,-0.021755317468929652,0.09326530757997252,0.08567435839505241,-0.2009372475145477,0.03962792914359385
3415,2016,4.096782073601204,-0.005482777542480951,NA,NA,NA,NA,NA
3415,2018,4.130724923699652,0.028460072555966245,-0.010839101995107861,0.1016753054511605,0.08972040756269653,-0.2004100054311694,0.04831346696838622
3415,2020,4.123691774257235,0.021426923113550312,-0.014373064498691954,0.10925456810259196,0.07277509463089106,-0.20332589175910115,0.057096216637860096
3415,2022,4.120060004176476,0.017795153032790237,-0.00418695388432374,0.09759186105827644,0.0725568004246982,-0.20420705051315466,0.05604049594729375
3417,2002,4.127426877429714,0.025162026286028833,NA,NA,NA,NA,NA
3417,2008,4.158092529983712,0.05582767884002642,NA,NA,NA,NA,NA
3417,2012,4.167360396108917,0.06509554496523115,NA,NA,NA,NA,NA
3417,2014,4.1210884181079495,0.01882356696426451,-0.01254915044499774,0.03638440138128731,0.028015311081843353,-0.04053448168382026,0.007507486629951554
3417,2016,4.1540154885427425,0.05175063739905773,NA,NA,NA,NA,NA
3417,2018,4.128303746188515,0.026038895044830018,-0.017632665718672873,0.04368416935381995,0.02870235201329089,-0.04858986613516786,0.01987490553155962
3417,2020,4.1436134795926876,0.041348628449002514,-0.019505516949114152,0.05597933645197686,0.026470853470801033,-0.04373618160601715,0.02214013708135565
3417,2022,4.147333270473198,0.04506841932951288,-0.01605040080344635,0.053536897596042715,0.029153063886289392,-0.04512416467890679,0.023553023329533632
3421,2002,4.101056679609789,-0.0012081715338967663,NA,NA,NA,NA,NA
3421,2008,4.12345482267779,0.0211899715341042,NA,NA,NA,NA,NA
3421,2012,4.129153878749111,0.02688902760542597,NA,NA,NA,NA,NA
3421,2014,4.103434030639274,0.0011691794955890342,-0.001896062159648084,0.041496771892962685,0.025962392512720603,-0.08461657388147739,0.02022265113103092
3421,2016,4.08704770315661,-0.015217147987074773,NA,NA,NA,NA,NA
3421,2018,4.12370245301928,0.021437601875594747,-0.007447016294704773,0.05355146508107449,0.022871614092963597,-0.07385870345147062,0.02632024244773177
3421,2020,4.128888400598785,0.026623549455099867,-0.002585022056173919,0.0544324976388307,0.01951864352951134,-0.06999496066891439,0.02525239101184582
3421,2022,4.135859186041937,0.03359433489825258,-5.649049835304215e-4,0.052279437283399156,0.021468685070848766,-0.06924394546168405,0.029655062989218862
3425,2002,4.185804522965,0.08353967182131561,NA,NA,NA,NA,NA
3425,2008,4.189870722554769,0.08760587141108418,NA,NA,NA,NA,NA
3425,2012,4.213088746797593,0.11082389565390725,NA,NA,NA,NA,NA
3425,2014,4.208862488987501,0.10659763784381578,-0.02063100840195681,0.08141210187549336,0.10911935829472097,-0.1277337830773607,0.06443096915291865
3425,2016,4.213023170807632,0.11075831966394686,NA,NA,NA,NA,NA
3425,2018,4.222346027890167,0.12008117674648243,-0.017512663335515297,0.10971018717511451,0.08728144441097202,-0.12461710110978802,0.06521930960569888
3425,2020,4.240683729050684,0.1384188779069986,-0.020556020864095075,0.1129258293644962,0.100377183930839,-0.12141101525287108,0.06708290072862932
3425,2022,4.246015224432825,0.14375037328913992,-0.010389454576542959,0.10234715563750274,0.10106660974475266,-0.12289023150049097,0.07361629398391824
3431,2002,3.9649543089300905,-0.1373105422135951,NA,NA,NA,NA,NA
3431,2008,3.9349445060964174,-0.16732034504726803,NA,NA,NA,NA,NA
3431,2012,3.959180313379015,-0.1430845377646702,NA,NA,NA,NA,NA
3431,2014,3.999224744160949,-0.10304010698273632,0.007928741686789444,-0.09241512460415606,-0.04099073995261244,0.07330203144230629,-0.05086501555506382
3431,2016,3.9557401840604753,-0.14652466708320996,NA,NA,NA,NA,NA
3431,2018,3.9783491552187673,-0.12391569592491784,-0.012555796246909565,-0.08746759611250918,-0.0427634362329933,0.08053699865761321,-0.061665865990119285
3431,2020,4.036013536661122,-0.06625131448256266,-0.0031237861023291945,-0.07889912465672302,-0.038774545367127065,0.09747338592566326,-0.0429272442820469
3431,2022,4.000721944704939,-0.10154290643874628,0.006805273793576076,-0.08328356777947948,-0.046024922690012474,0.06595501425039157,-0.04499470401322223
3432,2002,3.995535345735867,-0.10672950540781792,NA,NA,NA,NA,NA
3432,2008,3.982992166120695,-0.11927268502299,NA,NA,NA,NA,NA
3432,2012,3.989245041840057,-0.1130198093036276,NA,NA,NA,NA,NA
3432,2014,3.9811675408309948,-0.12109731031269053,-0.01644380491108949,-0.06626079766046143,-0.0357979267913977,0.027660914512214568,-0.030255695461956753
3432,2016,3.977812954452574,-0.12445189669111129,NA,NA,NA,NA,NA
3432,2018,3.9890578283008997,-0.11320702284278551,-0.015146251916347409,-0.05441033068196432,-0.031111479208818682,0.026624620451023692,-0.039163581486679075
3432,2020,4.030756199776838,-0.07150865136684739,-0.018234201505178453,-0.043134036958191485,-0.02978474783178832,0.04532771903833179,-0.025683384110021273
3432,2022,3.9868861631191828,-0.11537868802450238,-0.01647606243325683,-0.04173031393980615,-0.03496466205590069,0.013021077689423585,-0.03522872728496256
3433,2002,4.116211006513046,0.013946155369360877,NA,NA,NA,NA,NA
3433,2008,4.07375374270191,-0.028511108441775457,NA,NA,NA,NA,NA
3433,2012,4.110232259570214,0.007967408426529049,NA,NA,NA,NA,NA
3433,2014,4.101452683729111,-8.121674145745893e-4,0.005191265652477912,0.017243360863289224,-0.010441447047223261,-0.009859191504893285,-0.002946155378225424
3433,2016,4.087983419981207,-0.014281431162478118,NA,NA,NA,NA,NA
3433,2018,4.113454171960083,0.011189320816397508,-0.00381468623563114,0.025424953891315008,-0.009632056830943375,-0.004950819337834014,0.004161929329490764
3433,2020,4.138624300895124,0.03635944975143903,0.0030186928791205076,0.024101324489278552,-0.008600117920237722,0.011682843824657263,0.006156706478620138
3433,2022,4.103917606838151,0.0016527556944659634,-0.003269190518720956,0.024638263518497405,-0.0131036534211427,-0.01268645584180461,0.0060737919576365545
3434,2002,4.073420583355221,-0.028844267788464842,NA,NA,NA,NA,NA
3434,2008,4.044919271138097,-0.05734558000558825,NA,NA,NA,NA,NA
3434,2012,4.074059671172652,-0.028205179971033754,NA,NA,NA,NA,NA
3434,2014,4.096464834328824,-0.005800016814861493,0.0073199992132105636,-0.005178107962960569,-0.013525028273101978,0.008479198179441871,-0.002896077971451667
3434,2016,4.0705624448767,-0.03170240626698556,NA,NA,NA,NA,NA
3434,2018,4.087234976054914,-0.015029875088771627,-0.010703606674167398,0.008052213332288317,-0.015046456181904725,0.01219190269903654,-0.009523928264024666
3434,2020,4.118831550374588,0.01656669923090289,-0.0022391987525700176,-0.0018761158753448145,-0.013385300263884382,0.02771992875760538,0.006347385365096439
3434,2022,4.0691586059290055,-0.03310624521467983,-0.004666778820048617,-0.01066481777009946,-0.01892061290043034,-8.523343361008522e-4,0.001998298611999175
3435,2002,4.050617247852152,-0.051647603291533194,NA,NA,NA,NA,NA
3435,2008,4.075745430951722,-0.02651942019196371,NA,NA,NA,NA,NA
3435,2012,4.096842060174721,-0.005422790968964212,NA,NA,NA,NA,NA
3435,2014,4.139955853356113,0.037691002212428035,0.01297799312270115,-0.031133151950430323,-0.006708664725469917,0.07184617362935869,-0.009291347863731808
3435,2016,4.114192922670314,0.011928071526628118,NA,NA,NA,NA,NA
3435,2018,4.126058452289809,0.023793601146123985,-0.015118013705006159,-0.016711797582898712,-0.007990993881969428,0.07124988052931626,-0.007635474213318286
3435,2020,4.155003743348976,0.052738892205290405,-0.009849763687810403,-0.005537249968078695,-0.007284657641667558,0.08184352471990111,-0.006432961217054349
3435,2022,4.145584089776875,0.0433192386331898,-0.008489280930361137,0.0031460599454049953,-0.012174569134110079,0.059160807216926146,0.0016762215353296177
3436,2002,4.006026304854732,-0.09623854628895318,NA,NA,NA,NA,NA
3436,2008,4.013617668092535,-0.08864718305114998,NA,NA,NA,NA,NA
3436,2012,4.046611751958208,-0.05565309918547699,NA,NA,NA,NA,NA
3436,2014,4.088414295175038,-0.013850555968647343,0.010411758229664806,-0.03215351925993111,-0.018370372431187686,0.05042335087629516,-0.024161773383488773
3436,2016,4.091225261512641,-0.011039589631043773,NA,NA,NA,NA,NA
3436,2018,4.070467332470098,-0.03179751867358654,-0.023664085771412692,-0.029438513310175166,-0.01988716971280953,0.06062497418220844,-0.019432724061397864
3436,2020,4.09331749772914,-0.008947353414544884,-0.024070713220024686,-0.024102050747813592,-0.02204943485763799,0.07009298292200501,-0.008818137511073888
3436,2022,4.091120904319271,-0.011143946824414342,-0.013535021988898697,-0.021714077564112713,-0.016405126366952585,0.046587203814503306,-0.006076924718953952
3437,2002,4.004190189270751,-0.09807466187293325,NA,NA,NA,NA,NA
3437,2008,4.027604962117632,-0.07465988902605296,NA,NA,NA,NA,NA
3437,2012,4.0416829916822525,-0.060581859461432616,NA,NA,NA,NA,NA
3437,2014,4.064661703264162,-0.03760314787952356,-0.01470545026334342,-0.011225077924840916,-0.015196773020582522,3.98246150124612e-4,0.0031259071791184426
3437,2016,4.066792296055273,-0.035472555088412246,NA,NA,NA,NA,NA
3437,2018,4.0727671228983535,-0.029497728245331877,-0.019236468531157555,-2.937137705882622e-4,-0.017888733872982412,0.006318814151455482,0.0016023737779406523
3437,2020,4.100432606660778,-0.0018322444829066689,-0.01231431450505088,0.0038202248437120387,-0.01984841291484789,0.016349164007695156,0.01016109408558463
3437,2022,4.068542366556912,-0.033722484586773745,-0.013001865524683435,-0.001263544865760403,-0.014870160524894342,-0.009335532961145768,0.004748619289709919
3438,2002,4.013866426022836,-0.08839842512084939,NA,NA,NA,NA,NA
3438,2008,4.0644071681306295,-0.03785768301305544,NA,NA,NA,NA,NA
3438,2012,4.077398818881938,-0.024866032261746756,NA,NA,NA,NA,NA
3438,2014,4.103191439740003,9.26588596317745e-4,-0.01795156487355946,0.006779980440277575,-0.006334319799062871,0.02697699834501882,-0.008544505516356587
3438,2016,4.08775035625106,-0.014514494892624106,NA,NA,NA,NA,NA
3438,2018,4.125690151913224,0.023425300769538644,-0.01682366329057282,0.013332214901553079,-0.003653258841512657,0.030845941025841202,-2.759330257704548e-4
3438,2020,4.132713576733728,0.030448725590043045,-0.013918569798581911,0.016930274136976963,-0.010275884761295208,0.0414339411406159,-0.0037210351276729618
3438,2022,4.118892875070598,0.016628023926912597,-0.01134064789853449,0.0142855327298922,-0.007256380947438634,0.015025424385336493,0.0059140956576567245
3439,2002,4.24208563294316,0.13982078179947482,NA,NA,NA,NA,NA
3439,2008,4.2839406467210015,0.18167579557731697,NA,NA,NA,NA,NA
3439,2012,4.271804281294012,0.16953943015032646,NA,NA,NA,NA,NA
3439,2014,4.319202841451953,0.2169379903082683,-0.04277317036799058,0.08858412807093413,0.11139204385017308,-0.011408900821494438,0.07114388957664573
3439,2016,4.207929569823275,0.10566471867959028,NA,NA,NA,NA,NA
3439,2018,4.110350026783329,0.008085175639643621,4.733917842454967e-4,0.038703736708153136,0.08191964532319702,0.003335956158786462,-0.11634755433473876
3439,2020,4.253137957451669,0.15087310630798326,0.03812364737384834,0.017253618234226928,0.12205316652826535,0.009297949676893642,-0.035855275505251194
3439,2022,3.9741476224861265,-0.12811722865755862,-0.004651836194876207,-0.10713565982888604,0.037446295847495766,-0.005718563765676306,-0.04805746471561618
3441,2002,4.044667673072659,-0.05759717807102594,NA,NA,NA,NA,NA
3441,2008,4.066181219368165,-0.03608363177552075,NA,NA,NA,NA,NA
3441,2012,4.082100026385166,-0.020164824758519672,NA,NA,NA,NA,NA
3441,2014,4.04446313714517,-0.057801713998514914,0.02746221396704693,-0.10815762256025653,-0.019303696746052427,0.06823218478705274,-0.026034793446305913
3441,2016,4.111843070949363,0.009578219805677553,NA,NA,NA,NA,NA
3441,2018,4.139973670915895,0.03770881977220908,0.01680987956306311,-0.05265194420430628,-0.020854401963797058,0.08322702926312667,0.011178257114122318
3441,2020,4.167468993588552,0.06520414244486691,0.020049868998530916,-0.05689890938486285,-0.015524775912337403,0.10012632904602414,0.017451629697511822
3441,2022,4.203506573331328,0.10124172218764253,0.02247431117455467,-0.015918606407983354,-0.02024292144918553,0.10560096210077392,0.009327976769482547
3442,2002,3.9898992131881004,-0.1123656379555848,NA,NA,NA,NA,NA
3442,2008,4.03128609988374,-0.07097875125994545,NA,NA,NA,NA,NA
3442,2012,4.037001370151052,-0.06526348099263346,NA,NA,NA,NA,NA
3442,2014,4.051523978511137,-0.05074087263254722,-0.016027336307873896,-0.017392532320716796,-0.014258050736174485,0.029197938874061392,-0.03226089214184367
3442,2016,4.073476543150731,-0.028788307992954256,NA,NA,NA,NA,NA
3442,2018,4.123253354831831,0.020988503688145484,-0.010060860125531581,0.00755929905373461,-0.0058267978297163155,0.03995970693920719,-0.010642844349548706
3442,2020,4.137493523764434,0.03522867262074827,-0.007803333350419673,0.015464710048000572,-0.003546400474397532,0.04797491922232358,-0.016861222824758933
3442,2022,4.175745252252129,0.0734804011084431,-0.005668443812117851,0.03908423174597429,-0.005695573882217262,0.052270152146530455,-0.006509965089726811
3443,2002,4.011645100508053,-0.09061975063563169,NA,NA,NA,NA,NA
3443,2008,4.041792365079814,-0.06047248606387074,NA,NA,NA,NA,NA
3443,2012,4.0737893505369565,-0.028475500606728557,NA,NA,NA,NA,NA
3443,2014,4.0673635920099525,-0.03490125913373241,-0.009124555241197227,-0.016477252317802844,-0.007364810693884856,0.01531873400036271,-0.017253374881210468
3443,2016,4.105391645659506,0.0031267945158215764,NA,NA,NA,NA,NA
3443,2018,4.107508403130231,0.005243551986545138,-0.011070302595190354,0.003420484296748943,-0.002330459862963769,0.02178225674095425,-0.0065584265930041805
3443,2020,4.1383036878114146,0.03603883666772938,-0.0048845934730264275,0.013338448722839966,0.001904413887183657,0.030379564300721956,-0.004698996769990059
3443,2022,4.1550484391232,0.05278358797951503,-0.0032036054578698054,0.025297332857284333,-0.0015881732856584496,0.03722597074526863,-0.0049479368795099345
3444,2002,4.223332230424879,0.12106737928119349,NA,NA,NA,NA,NA
3444,2008,4.261510800090288,0.15924594894660274,NA,NA,NA,NA,NA
3444,2012,4.298566114654394,0.19630126351070842,NA,NA,NA,NA,NA
3444,2014,4.299797142031615,0.1975322908879297,-0.012367151267213527,0.07471511468036982,0.07897400174256015,-0.009010076570356735,0.06522040230256951
3444,2016,4.300351389736229,0.19808653859254394,NA,NA,NA,NA,NA
3444,2018,4.324014801604679,0.22174995046099397,-0.011692761473256699,0.09750377770685081,0.08314963507914185,-0.011569920677865261,0.0643592198261228
3444,2020,4.335095503308453,0.23283065216476695,-0.008617244630707815,0.10252246253227398,0.08123178303739695,-0.006538739007905796,0.06423239023370919
3444,2022,4.337076448168554,0.2348115970248687,-0.004707240540522596,0.10333306377479917,0.07578552781129388,-0.004893850767219703,0.06529409674651764
3445,2002,4.156757741969017,0.05449289082533203,NA,NA,NA,NA,NA
3445,2008,4.188794883612361,0.08653003246867551,NA,NA,NA,NA,NA
3445,2012,4.203150044585068,0.10088519344138343,NA,NA,NA,NA,NA
3445,2014,4.173708536667271,0.07144368552358557,-0.017961908763723923,0.024209134235584115,0.02485916823330321,0.01935185946534332,0.020985432353078565
3445,2016,4.212410492542047,0.11014564139836272,NA,NA,NA,NA,NA
3445,2018,4.2059640344878675,0.1036991833441821,-0.01827750251996535,0.04307298194170036,0.028687873976858125,0.022033750745653453,0.028182079199935196
3445,2020,4.21146939922081,0.10920454807712576,-0.015210640642944197,0.04574917186628572,0.024916508025700806,0.025946561905168097,0.027802946922915083
3445,2022,4.220283659375062,0.11801880823137674,-0.008053402961630651,0.0666887611853035,0.01785237768611188,0.019404405808548155,0.022126666513043583
3446,2002,4.079826849107657,-0.022438002036028335,NA,NA,NA,NA,NA
3446,2008,4.168508201066402,0.06624334992271676,NA,NA,NA,NA,NA
3446,2012,4.217375093669418,0.11511024252573199,NA,NA,NA,NA,NA
3446,2014,4.1816834245526975,0.07941857340901196,-0.011966386503282734,0.0423570048908346,0.03304637820692271,0.010262773299438558,0.005718803515098523
3446,2016,4.218003836172391,0.11573898502870557,NA,NA,NA,NA,NA
3446,2018,4.214789407591244,0.11252455644755845,-0.004261572794481536,0.06439798534678223,0.028988088467731862,0.0016641864996919623,0.021735868927833635
3446,2020,4.235124136782567,0.13285928563888225,0.0012507271953581002,0.07887218862828245,0.024419644145499977,0.009922239737412018,0.018394485932329438
